"","popsize","genotype","media","mat","sd.ls","medianLS","AvgLS","weibAIC","weibLogLik","weibScale","weibShape","LLogisAIC","LLogisLogLik","LLogisScale","LLogisShape"
"2922","460","BY4742","YPD","MATalpha","10.3092457750926","26.5","27.1630434782609","3457.73511643721","-1726.86755821861","30.4216201334245","2.82800750874688","3519.57315267915","-1757.78657633957","25.8722577064916","4.07039723161888"
"2923","220","BY4742","YPD","MATalpha","10.6369686331187","20","21.9681818181818","1654.74859137388","-825.37429568694","24.7486216167471","2.1557196695827","1679.6801227282","-837.840061364099","19.9210259233714","3.15061145811605"
"2924","140","BY4742","YPD","MATalpha","10.2399174585574","28","28.9142857142857","1055.39087940878","-525.695439704388","32.2541523242533","3.02277905554722","1071.19609651064","-533.59804825532","27.7070607965807","4.43048914060258"
"2925","449","BY4742","YPD","MATalpha","10.8225190665975","27","27.9309576837416","3404.21242561912","-1700.10621280956","31.3765097375767","2.78605729183399","3448.78968484865","-1722.39484242433","26.5008930709291","4.0844397825791"
"2926","80","BY4742","YPD","MATalpha","16.2872941082025","22.5","27.2","659.219905982038","-327.609952991019","30.6735468157862","1.77059900745485","664.439916639275","-330.219958319637","23.113848857929","2.62482475587358"
"2927","360","BY4742","YPD","MATalpha","13.6127591394861","27","28.8444444444444","2879.05050416463","-1437.52525208231","32.5733928456948","2.24583388224325","2920.22949828206","-1458.11474914103","26.3633319054191","3.2405204421376"
"2928","440","BY4742","YPD","MATalpha","12.8282938140076","24","26.1840909090909","3449.7375334726","-1722.8687667363","29.6337689805894","2.17368833299515","3483.3403397074","-1739.6701698537","23.6702660248148","3.21091535408765"
"2929","480","BY4742","YPD","MATalpha","12.8354366594205","29","30.375","3791.26700540321","-1893.63350270161","34.2551106686448","2.54796922899145","3842.82198429979","-1919.4109921499","28.436727867013","3.69262831070495"
"2930","360","BY4742","YPD","MATalpha","11.6905548646077","25","26.0472222222222","2770.63237354655","-1383.31618677327","29.4295658053509","2.38945381919542","2805.92809890132","-1400.96404945066","23.9444882797198","3.46292342175777"
"2931","108","BY4742","YPD","MATalpha","10.8471355482421","20","20.6759259259259","818.391814015062","-407.195907007531","23.2299625338431","1.95969107479262","841.985882456403","-418.992941228202","18.6966358190453","2.64817364169274"
"2932","78","BY4742","YPD","MATalpha","10.8121196535153","25.5","24.8589743589744","606.572477271608","-301.286238635804","27.6441072978431","2.33120720597052","635.51164098337","-315.755820491685","23.7705764287069","2.87252510240465"
"2933","99","BY4742","YPD","MATalpha","9.15998800948734","22","22.8181818181818","721.74336327131","-358.871681635655","25.6170480350769","2.67825013709925","736.137250231031","-366.068625115515","21.6776366977232","3.83286770614147"
"2934","80","BY4742","YPD","MATalpha","13.1637147521492","25","24.4125","645.005540431216","-320.502770215608","27.1601218041302","1.80344468428363","672.608099332877","-334.304049666439","21.8803851102697","2.19799335711772"
"2935","379","BY4742","YPD","MATalpha","10.1519084133613","25","25.2401055408971","2812.00669656181","-1404.00334828091","28.4509927207542","2.65658116806965","2807.14303085481","-1401.5715154274","23.5278814721487","4.16794145725701"
"2936","220","BY4741","YPD","MATa","10.3082865746257","28","28.9363636363636","1649.56566332018","-822.782831660091","32.4022856600267","3.00722505891754","1651.29611947541","-823.648059737703","27.5375550082443","4.70884774106257"
"2937","79","BY4741","YPD","MATa","8.79007953404662","22","21.3037974683544","569.994256344048","-282.997128172024","23.946451054024","2.6533677142505","587.829496915611","-291.914748457806","20.2697222875661","3.52832456407175"
"2938","120","BY4741","YPD","MATa","9.70452838361862","29","29.9166666666667","888.230096910283","-442.115048455142","33.3510462459883","3.30817136578432","884.739880363584","-440.369940181792","28.5489697726621","5.27120560833935"
"2939","158","BY4742","YPD","MATalpha","11.1332115573516","30","29.9746835443038","1210.22419551678","-603.112097758389","33.597453741459","2.91452700563445","1225.36850601197","-610.684253005985","28.7368393684214","4.31556450803676"
"2940","150","WT","YPD","MATa","10.7241682770693","24","23.84","1147.36252985992","-571.681264929962","26.6949048018968","2.29831643573605","1187.7115371405","-591.855768570251","22.3921878194698","3.02558843089457"
"2941","70","BY4742","YPD","MATalpha","12.0734124333048","28","28.9714285714286","557.985749730426","-276.992874865213","32.2567864910347","2.45663719462896","577.079935755448","-286.539967877724","27.6387925495683","3.30900073681994"
"2942","108","BY4742","YPD","MATalpha","11.3148863370803","30.5","30.537037037037","832.729662375364","-414.364831187682","34.1925096467106","2.99058145654934","853.186805132578","-424.593402566289","29.3516388387011","4.08759917922982"
"2943","70","BY4742","YPD","MATalpha","10.4560996888866","26.5","27.9428571428571","530.000659287893","-263.000329643947","31.2939493969971","2.86248050902052","533.274521224726","-264.637260612363","26.6080861676349","4.45189663025417"
"2944","310","BY4742","YPD","MATalpha","11.7855126660023","29","30.1322580645161","2409.38301094262","-1202.69150547131","33.8221071400344","2.77645794406829","2458.42781250259","-1227.2139062513","28.5403587980706","3.88359050711524"
"2945","70","BY4742","YPD","MATalpha","10.0100260298369","27","27.2714285714286","525.801914765256","-260.900957382628","30.4479421853885","2.94182291045931","535.892905730333","-265.946452865166","26.3614742292025","4.30966159027357"
"2946","70","BY4742","YPD","MATalpha","10.5620124815518","26.5","27.7428571428571","532.692317400678","-264.346158700339","31.0395884529335","2.83030666896336","542.423364681026","-269.211682340513","26.6478486578752","4.14877028811062"
"2947","80","BY4742","YPD","MATalpha","11.0482185401716","29","29.3875","613.758578093189","-304.879289046594","32.9287211632383","2.9176918570928","625.684933497923","-310.842466748962","28.0897795063989","4.12863599027323"
"2948","70","BY4742","YPD","MATalpha","12.9870854788114","27.5","30.1285714285714","557.253581945842","-276.626790972921","33.9832726834137","2.51069652426975","564.428255929705","-280.214127964853","27.8693499331693","3.64149212635104"
"2949","70","BY4742","YPD","MATalpha","11.5579734158892","27","28.9142857142857","542.615465670483","-269.307732835241","32.499782976865","2.70330259238016","548.613624327746","-272.306812163873","27.2150906686643","4.02600036481578"
"2950","70","BY4742","YPD","MATalpha","11.8641464511566","29","30.9","547.434006639265","-271.717003319633","34.6498988431003","2.84529726046782","557.07839367435","-276.539196837175","29.34390018373","4.06441621176868"
"2951","150","BY4742","YPD","MATalpha","11.5706177290097","27","29","1160.58023725184","-578.290118625921","32.5879851071273","2.71470544186169","1180.41961900171","-588.209809500855","27.3516668698936","3.88297932179976"
"2952","70","BY4742","YPD","MATalpha","11.1448583434167","26.5","27.6285714285714","538.025532137916","-267.012766068958","31.0435639314814","2.68035970410167","546.799543437361","-271.399771718681","26.1642810419149","3.89417776314586"
"2953","70","BY4742","YPD","MATalpha","12.0019753377634","28.5","29.8428571428571","548.1603638169","-272.08018190845","33.5432719377723","2.70426218962495","557.695987085081","-276.847993542541","28.2085278096817","3.86127515036451"
"2954","70","BY4742","YPD","MATalpha","10.2856208300332","24","24.7857142857143","527.829285832944","-261.914642916472","27.8106463890407","2.53261403820974","533.264566308061","-264.632283154031","23.5274331931737","3.9379636342448"
"2955","70","BY4742","YPD","MATalpha","12.0421619569026","27.5","29.1714285714286","548.466152770936","-272.233076385468","32.7940039492246","2.58793923120562","555.130871520786","-275.565435760393","27.5502779482625","3.87399132032575"
"2956","70","BY4742","YPD","MATalpha","12.7202826250878","28.5","30.3857142857143","555.122826704201","-275.561413352101","34.1816872376751","2.52298310681952","556.737159914579","-276.36857995729","28.4573675770857","3.98926986239415"
"2957","70","BY4742","YPD","MATalpha","11.0026911821844","27.5","28.6857142857143","536.981911782874","-266.490955891437","32.158104375588","2.86119930629982","548.658739370078","-272.329369685039","27.4585932359825","4.01725829551708"
"2958","70","BY4742","YPD","MATalpha","11.6833746082211","27.5","28.6142857142857","543.765690858238","-269.882845429119","32.1895319277585","2.64172134805883","549.986404567801","-272.993202283901","26.9064116288262","3.92708172138677"
"2959","70","BY4742","YPD","MATalpha","11.0358347229888","22.5","24.9142857142857","532.585107534738","-264.292553767369","28.1223202449058","2.40096649410891","530.841669815853","-263.420834907927","23.0182347543911","3.911989726915"
"2960","100","BY4743","YPD","diploid","10.2267227686028","37.5","37","750.98134913355","-373.490674566775","40.7046625635566","4.12870401590501","768.122999531008","-382.061499765504","36.7378838870081","5.83548172195943"
"2961","69","BY4742","YPD","MATalpha","10.0829678373586","23","24.2608695652174","517.334390560917","-256.667195280458","27.251961032934","2.57746933259156","527.583619428435","-261.791809714217","22.9612540823998","3.70759786999754"
"2962","120","BY4742","YPD","MATalpha","10.924720124741","18","21.0583333333333","897.653179180856","-446.826589590428","23.8897639893871","2.07286266253907","894.223573136478","-445.111786568239","18.44491922767","3.2813815785117"
"2963","858","BY4742","YPD","MATalpha","12.1432102463027","25","26.7494172494172","6656.81347580776","-3326.40673790388","30.2321487547194","2.35279566119919","6725.95926457072","-3360.97963228536","24.6586778304008","3.48121015939282"
"2964","1037","BY4742","YPD","MATalpha","10.6749698949806","26","27.0858244937319","7814.12718793777","-3905.06359396889","30.4789961212729","2.73319762270381","7879.92585456594","-3937.96292728297","25.4764231561855","4.08439081091611"
"2965","160","BY4741","YPD","MATa","11.0575893855247","29.5","30.1375","1222.93179989996","-609.465899949978","33.7667349223236","3.01910962891201","1249.14189370502","-622.570946852511","28.948556736791","4.19390511804511"
"2966","174","BY4742","YPD","MATalpha","10.4985168423913","22","23.2413793103448","1319.71720439158","-657.858602195791","26.0619709476072","2.30064196630546","1362.63675257429","-679.318376287143","21.8462275392325","3.08985923778729"
"2967","260","BY4741","YPD","MATa","10.1786857209388","23","24.0230769230769","1942.13575404613","-969.067877023066","27.0358570232192","2.5327896756337","1986.09222233176","-991.046111165882","22.5746679050422","3.52442461043632"
"2968","102","BY4743","YPD","diploid","9.79799859911416","21","21.8627450980392","760.387052562401","-378.1935262812","24.4724855085013","2.2774671503561","777.531810280681","-386.765905140341","20.6218804832378","3.32518460957704"
"2969","50","BY4742","YPD","MATalpha","8.41766849294642","23.5","24","357.836478955787","-176.918239477894","26.7954268188941","3.14538740070023","363.804566668562","-179.902283334281","23.1157055444883","4.57545349761539"
"2970","70","BY4742","YPD","MATalpha","8.56585740270513","27","27.4","502.274879721914","-249.137439860957","30.4377307082616","3.5010586439637","506.386194405819","-251.19309720291","26.5722963882777","5.29384053171746"
"2971","48","BY4742","YPD","MATalpha","14.1325412932089","15","16.625","369.385517636323","-182.692758818161","17.139535404621","1.08477107112015","377.79234250421","-186.896171252105","10.5058620568669","1.42366469055091"
"2972","100","BY4741","YPD","MATa","9.11370928709584","27","27.97","728.785059042295","-362.392529521148","31.1168602135156","3.39209236599952","739.899227584209","-367.949613792104","27.0899207002538","4.95294673999081"
"2973","120","BY4742","YPD","MATalpha","9.77808388027777","26.5","27.55","887.568172429407","-441.784086214703","30.8654321493389","3.04511898561519","888.818836082065","-442.409418041032","26.1215152120035","4.70015846653277"
"2974","190","BY4742","YPD","MATalpha","10.739373394562","28.5","29.2157894736842","1437.59346689748","-716.796733448742","32.7887372592562","2.99650711978308","1457.42505958906","-726.712529794531","27.8102682722737","4.30244478273921"
"2975","130","BY4742","YPD","MATalpha","8.00077888277556","29","28.7615384615385","914.630399284249","-455.315199642124","31.7101472867518","3.89499945886829","921.339851732457","-458.669925866228","28.2930205242214","6.01162538586644"
"2976","1086","BY4742","YPD","MATalpha","10.2387299509002","26","27.2265193370166","8119.53275317689","-4057.76637658845","30.5348858235404","2.83609240790167","8167.14391495193","-4081.57195747597","25.7941782618983","4.35797233247192"
"2977","170","BY4742","YPD","MATalpha","8.67674697359884","26","26.1470588235294","1224.47191489064","-610.23595744532","29.0592386936673","3.27557270622457","1249.59463445766","-622.797317228831","25.5282204398706","4.73994039178183"
"2978","110","BY4742","YPD","MATalpha","11.1215927300924","28","28.6090909090909","841.186984784334","-418.593492392167","32.1653746302289","2.79200410694971","849.381457136824","-422.690728568412","27.05862235657","4.15049119022488"
"2979","310","BY4742","YPD","MATalpha","10.0351381818926","29","28.9612903225806","2309.26813008015","-1152.63406504007","32.3546865519914","3.15284298773138","2342.5752640765","-1169.28763203825","27.9229661973492","4.5956225919531"
"2980","105","BY4742","YPD","MATalpha","10.0298729627225","28","28.5142857142857","783.482233177768","-389.741116588884","31.8798081549566","3.14731490820339","797.831640709571","-396.915820354785","27.5169639047546","4.47700495431429"
"2981","70","BY4742","YPD","MATalpha","10.5824574554827","29.5","29.8","530.532241139383","-263.266120569691","33.3404452026967","3.12077386476385","539.379433394182","-267.689716697091","28.7138488320055","4.47002020767354"
"2982","70","BY4742","YPD","MATalpha","7.65730817781423","28.5","28.0571428571429","485.976576255803","-240.988288127901","30.9090789850933","4.14397198841343","493.807664696","-244.903832348","27.627420510098","6.00441455843235"
"2983","70","BY4742","YPD","MATalpha","7.80407071141318","26","25.3714285714286","489.712791981269","-242.856395990635","28.0707242484525","3.7149107764203","505.351822424944","-250.675911212472","25.0161461615286","4.98800487584551"
"2984","230","BY4742","YPD","MATalpha","10.146959821575","24","24.0652173913043","1718.52886353774","-857.26443176887","27.0492833742713","2.51162350632181","1750.11224122382","-873.056120611912","22.7174340816902","3.63672581498523"
"2985","130","BY4742","YPD","MATalpha","10.190622040828","27","27.5076923076923","971.34934013302","-483.67467006651","30.8717178698105","2.94918863208064","981.973572205318","-488.986786102659","26.1492684583122","4.32605426174478"
"2986","284","BY4742","YPD","MATalpha","9.28194586208688","24","25.5669014084507","2068.30204047249","-1032.15102023625","28.6506931035118","2.96865016873582","2082.84513567721","-1039.4225678386","24.3327360120166","4.49272387002261"
"2987","300","BY4741","YPD","MATa","10.3323285015092","30","30.7866666666667","2255.16792479515","-1125.58396239757","34.2923348922038","3.30053097398221","2302.80510954382","-1149.40255477191","29.9960221299486","4.68483656538038"
"2988","140","BY4741","YPD","MATa","8.68771622206838","29","29.2357142857143","1003.80349841464","-499.901749207318","32.3176492125991","3.86851737640065","1031.76396537981","-513.881982689905","28.8740759815881","5.30240471574238"
"2989","100","BY4741","YPD","MATa","9.67368606169345","28","28.34","739.881409083865","-367.940704541932","31.5940204388483","3.29087215917261","758.81383545068","-377.40691772534","27.6702657662555","4.55067212597653"
"2990","240","BY4741","YPD","MATa","10.1475172331566","32","31.4166666666667","1799.92899249405","-897.964496247024","34.8657419685666","3.44395491383162","1844.32185088989","-920.160925444943","30.803733224503","4.83074827570738"
"2991","120","BY4741","YPD","MATa","10.952069627776","32","30.7916666666667","923.036535438764","-459.518267719382","34.2809824382442","3.07707868948267","950.178909507729","-473.089454753865","29.972650511979","4.20379447919217"
"2992","360","BY4741","YPD","MATa","9.59175944614287","26","26.7194444444444","2645.41405893936","-1320.70702946968","29.9176215859589","3.06078243410355","2690.53245277225","-1343.26622638613","25.6205285262887","4.37153945803369"
"2993","180","BY4741","YPD","MATa","10.1370803128306","27","27.7222222222222","1343.46704474093","-669.733522370466","31.0758307840527","2.96558980374809","1355.17265123098","-675.586325615491","26.4345661681894","4.45663874876911"
"2994","240","BY4741","YPD","MATa","8.89642869440566","29","29.5","1732.05457651762","-864.02728825881","32.6684297229116","3.72833852043576","1767.50636179758","-881.75318089879","28.9198065045989","5.29946453022357"
"2995","239","BY4741","YPD","MATa","10.9159279914292","30","29.8786610878661","1817.84795407261","-906.923977036305","33.4849468179941","3.04928589080766","1859.75164576749","-927.875822883746","28.7126616751938","4.17049962431536"
"2996","440","BY4741","YPD","MATa","9.36242246653682","27","27.325","3217.72074352044","-1606.86037176022","30.4992692901785","3.17889119809771","3261.60945705699","-1628.80472852849","26.3709484983374","4.68572453973353"
"2997","120","BY4741","YPD","MATa","9.7863700735097","28","28.2583333333333","888.569549371937","-442.284774685969","31.5850354148613","3.20280217897664","903.464590540136","-449.732295270068","27.2354818526019","4.5759736691044"
"2998","198","BY4742","YPD","MATalpha","9.96217529841795","22","23.6464646464646","1477.83124527614","-736.915622638072","26.5382058144357","2.5203883776701","1517.67171721943","-756.835858609716","22.3331455472098","3.47099699312219"
"2999","118","BY4742","YPD","MATalpha","10.4834499785887","19","21.7033898305085","889.591247964823","-442.795623982412","24.4044690461221","2.15249116650224","911.681392834237","-453.840696417119","19.8746836859095","2.99616813397809"
"3000","248","BY4742","YPD","MATalpha","9.91053011482483","25.5","26.2459677419355","1848.40321255121","-922.201606275603","29.3584210470331","2.76973940176353","1863.16558131487","-929.582790657437","25.0055680032814","4.28601858424575"
"3001","708","BY4742","YPD","MATalpha","11.8058443876998","25","25.3206214689266","5511.89347798571","-2753.94673899286","28.4449211041901","2.23135735950914","5685.5852707471","-2840.79263537355","23.4307211734851","2.94289730950251"
"3002","338","BY4742","YPD","MATalpha","9.21143451760964","27","26.8165680473373","2457.72390116737","-1226.86195058369","29.9633029499927","3.1918859796364","2492.74052396573","-1244.37026198287","25.7835519686482","4.61978287553919"
"3003","372","BY4742","YPD","MATalpha","12.2591428646265","19","19.8387096774194","2875.65405023271","-1435.82702511636","22.0071716277446","1.58298735823734","2965.94106255779","-1480.9705312789","16.5027247015946","2.05009522560827"
"3004","100","BY4742","YPD","MATalpha","12.5900834794771","25.5","27.43","796.003717686578","-396.001858843289","30.7309480295551","2.24060577437328","817.060587963985","-406.530293981992","25.436401424996","3.09466536977426"
"3005","100","BY4742","YPD","MATalpha","10.6472550642896","24","26.64","753.651931757314","-374.825965878657","30.0269021601908","2.68426914489323","749.483868114608","-372.741934057304","24.6398253538152","4.28756975967388"
"3006","86","BY4742","YPD","MATalpha","11.4875832568668","19","16.9883720930233","656.587694144667","-326.293847072334","18.169948664864","1.28426054117972","686.058347463303","-341.029173731652","13.1764886730356","1.53270180657754"
"3007","120","BY4742","YPD","MATalpha","9.29261325270915","16","16.8166666666667","867.627413997882","-431.813706998941","18.9058950309756","1.86277042154715","893.209699531041","-444.604849765521","14.787853046285","2.47733753087524"
"3008","96","BY4742","YPD","MATalpha","11.6021587525468","19.5","17.4791666666667","739.542767566904","-367.771383783452","18.54557155212","1.25053014407383","776.124249042254","-386.062124521127","13.6040195852446","1.4563308900458"
"3009","137","BY4742","YPD","MATalpha","8.58939429118227","16","15.9051094890511","966.539692993","-481.2698464965","17.8961873314632","1.91797569842708","987.708671189151","-491.854335594576","14.2652907388196","2.72941267988399"
"3010","50","BY4742","YPD","MATalpha","10.0203059141049","22","23.96","376.22847680367","-186.114238401835","26.8316189228512","2.47409909597127","379.436066457027","-187.718033228513","22.5572911004139","3.88023863928524"
"3011","149","BY4742","YPD","MATalpha","12.1959558319178","24","26.2751677852349","1169.30473853382","-582.652369266908","29.5439130258228","2.25273625398029","1197.08256810898","-596.541284054491","24.3204837758923","3.14802348108741"
"3012","179","BY4742","YPD","MATalpha","11.7322754448221","18","16.5977653631285","1346.70975628441","-671.354878142203","18.0320654816376","1.34900529680022","1388.73713682765","-692.368568413825","12.8508190329706","1.74784045960064"
"3013","129","BY4742","YPD","MATalpha","9.72061263900169","16","16.7984496124031","941.538799427653","-468.769399713826","18.8361391404064","1.7590227979234","970.801491303794","-483.400745651897","14.5107804941386","2.29856676138209"
"3014","160","BY4741","YPD","MATa","10.139211821054","28","28.5375","1199.10314810224","-597.551574051122","31.8712333654217","3.04057808379172","1218.78080385301","-607.390401926505","27.5868234490041","4.44238581455196"
"3015","220","BY4741","YPD","MATa","10.3514457151416","32","32.2090909090909","1653.92515841825","-824.962579209127","35.8396246022193","3.44219031422497","1678.03168624829","-837.015843124144","31.1845932071271","4.97929276125532"
"3016","160","BY4741","YPD","MATa","8.99055234379628","30","30.0125","1159.75725528919","-577.878627644593","33.213362508731","3.73194488098691","1181.05104961627","-588.525524808136","29.4787329038379","5.40965322884783"
"3017","100","BY4741","YPD","MATa","8.199137673308","29","29.92","706.227088583945","-351.113544291972","32.9469694755059","4.19566400388403","722.135054933104","-359.067527466552","29.3820228585588","5.8088694993282"
"3018","100","BY4741","YPD","MATa","11.3046472968001","32","31.73","771.297968438829","-383.648984219415","35.4583891628576","3.09873263469111","787.09663364037","-391.548316820185","30.7109556110356","4.38410980083917"
"3019","120","BY4741","YPD","MATa","9.62453389318487","28","27.5833333333333","892.850215609803","-444.425107804902","30.6533944921978","3.14206164707707","921.428508167892","-458.714254083946","27.0434271501897","4.3054422634359"
"3020","140","BY4741","YPD","MATa","8.83121100244945","28","28.45","1012.60167650388","-504.300838251941","31.5087169570727","3.58268612450933","1034.67679919393","-515.338399596967","27.8178651223394","5.09717556293087"
"3021","160","BY4741","YPD","MATa","10.6070390180087","28","29.3625","1210.41039767984","-603.205198839922","32.8781458518869","3.00422391984137","1222.35762152519","-609.178810762594","27.9685942119491","4.47992825019076"
"3022","378","BY4741","YPD","MATa","10.3304804280342","29","28.8544973544974","2841.23265964639","-1418.61632982319","32.2493661617966","3.06478641820531","2901.87649930296","-1448.93824965148","27.7892360360167","4.3090503181591"
"3023","250","BY4742","YPD","MATalpha","11.2583455881193","17","18.284","1877.30533181524","-936.652665907619","20.4662524985723","1.65965125165872","1918.33302775397","-957.166513876987","15.2538358099296","2.26883376316527"
"3024","70","BY4742","YPD","MATalpha","10.1988510699489","16","17.5714285714286","516.295878762103","-256.147939381051","19.7727311158384","1.7951983103734","527.574574141686","-261.787287070843","15.1325018187339","2.46787147657091"
"3025","70","BY4742","YPD","MATalpha","8.50561865205843","23","22.8714285714286","499.153549100332","-247.576774550166","25.6635855939196","2.94361885095696","505.740087140895","-250.870043570448","21.8113832963606","4.28582646118608"
"3026","70","BY4742","YPD","MATalpha","8.4225985082675","23","22.0428571428571","501.45460475184","-248.72730237592","24.6528282108118","2.9075210839614","520.453224374168","-258.226612187084","21.3097648915109","3.75417812114828"
"3027","119","BY4742","YPD","MATalpha","9.25407711837968","17","17.8487394957983","862.965877423578","-429.482938711789","20.0818625852091","1.99732615816746","886.452169974765","-441.226084987382","16.0801603242521","2.73005928132039"
"3028","70","BY4742","YPD","MATalpha","8.42240185470097","19","19.9285714285714","496.139887034239","-246.069943517119","22.4996265662068","2.61799739833626","507.890170730296","-251.945085365148","18.6261257252678","3.54294952104408"
"3029","110","BY4742","YPD","MATalpha","8.26716628387892","23","23.6272727272727","778.024892437667","-387.012446218833","26.4206145252596","3.12905259682138","787.746252834651","-391.873126417325","22.6937045971234","4.60844598944821"
"3030","70","BY4742","YPD","MATalpha","7.89034580584513","23","22.6571428571429","491.762557924674","-243.881278962337","25.2410596077291","3.21991065072466","507.491372794597","-251.745686397299","22.0800622035954","4.33639861067033"
